series,section,number,name,en_name,price,image_url
OP09,L,OP09-042,バギー,Buggy,50 円,https://card.yuyu-tei.jp/opc/100_140/op09/10051.jpg
OP09,L,OP09-061,モンキー・D・ルフィ,Monkey.D.Luffy,50 円,https://card.yuyu-tei.jp/opc/100_140/op09/10076.jpg
OP09,L,OP09-062,ニコ・ロビン,Nico Robin,50 円,https://card.yuyu-tei.jp/opc/100_140/op09/10078.jpg
OP09,L,OP09-081,マーシャル・Ｄ・ティーチ,Marshall.D.Teach,50 円,https://card.yuyu-tei.jp/opc/100_140/op09/10101.jpg
OP09,SP,OP04-119,ドンキホーテ・ロシナンテ(パラレル),Donquixote Rosinante,"5,980 円",https://card.yuyu-tei.jp/opc/100_140/op09/10150.jpg
OP09,SP,OP05-067,ゾロ十郎(パラレル),Zoro-Juurou,"39,800 円",https://card.yuyu-tei.jp/opc/100_140/op09/10151.jpg
OP09,SP,OP05-093,ロブ・ルッチ(パラレル),Rob Lucci,"4,980 円",https://card.yuyu-tei.jp/opc/100_140/op09/10152.jpg
OP09,SP,OP07-015,モンキー・D・ドラゴン(パラレル),Monkey.D.Dragon,"7,980 円",https://card.yuyu-tei.jp/opc/100_140/op09/10153.jpg
OP09,SP,OP07-051,ボア・ハンコック(パラレル),Boa Hancock,"79,800 円",https://card.yuyu-tei.jp/opc/100_140/op09/10154.jpg
OP09,SP,OP08-106,ナミ(パラレル),Nami,"59,800 円",https://card.yuyu-tei.jp/opc/100_140/op09/10155.jpg
OP09,SP,OP09-004,シャンクス(パラレル),Shanks,"29,800 円",https://card.yuyu-tei.jp/opc/100_140/op09/10156.jpg
OP09,SP,OP09-051,バギー(パラレル),Buggy,"12,800 円",https://card.yuyu-tei.jp/opc/100_140/op09/10157.jpg
OP09,SP,OP09-093,マーシャル・D・ティーチ(パラレル),Marshall.D.Teach,"19,800 円",https://card.yuyu-tei.jp/opc/100_140/op09/10158.jpg
OP09,SP,OP05-119,モンキー・D・ルフィ(パラレル),Monkey.D.Luffy,"79,800 円",https://card.yuyu-tei.jp/opc/100_140/op09/10159.jpg
OP09,-,-,ドン!!カード(そんなに怖いか？「新時代」が!!!),,50 円,https://card.yuyu-tei.jp/opc/100_140/op09/10149.jpg
OP13,P-SEC,OP13-118,モンキー・D・ルフィ(パラレル),Monkey.D.Luffy,"24,800 円",https://card.yuyu-tei.jp/opc/100_140/op13/10152.jpg
OP13,P-SEC,OP13-118,モンキー・D・ルフィ(パラレル)(スーパーパラレル),Monkey.D.Luffy,"398,000 円",https://card.yuyu-tei.jp/opc/100_140/op13/10153.jpg
OP13,P-SEC,OP13-118,モンキー・D・ルフィ(パラレル)(レッドスーパーパラレル),Monkey.D.Luffy,"2,480,000 円",https://card.yuyu-tei.jp/opc/100_140/op13/10154.jpg
OP13,P-SEC,OP13-119,ポートガス・D・エース(パラレル),Portgas.D.Ace,"4,980 円",https://card.yuyu-tei.jp/opc/100_140/op13/10156.jpg
OP13,P-SEC,OP13-119,ポートガス・D・エース(パラレル)(スーパーパラレル),Portgas.D.Ace,"198,000 円",https://card.yuyu-tei.jp/opc/100_140/op13/10157.jpg
OP13,P-SEC,OP13-119,ポートガス・D・エース(パラレル)(レッドスーパーパラレル),Portgas.D.Ace,"798,000 円",https://card.yuyu-tei.jp/opc/100_140/op13/10158.jpg
OP13,P-SEC,OP13-120,サボ(パラレル),Sabo,"4,980 円",https://card.yuyu-tei.jp/opc/100_140/op13/10160.jpg
OP13,P-SEC,OP13-120,サボ(パラレル)(スーパーパラレル),Sabo,"128,000 円",https://card.yuyu-tei.jp/opc/100_140/op13/10161.jpg
OP13,P-SEC,OP13-120,サボ(パラレル)(レッドスーパーパラレル),Sabo,"598,000 円",https://card.yuyu-tei.jp/opc/100_140/op13/10162.jpg
OP13,SEC,OP13-118,モンキー・D・ルフィ,Monkey.D.Luffy,"1,980 円",https://card.yuyu-tei.jp/opc/100_140/op13/10151.jpg
OP13,SEC,OP13-119,ポートガス・D・エース,Portgas.D.Ace,580 円,https://card.yuyu-tei.jp/opc/100_140/op13/10155.jpg
OP13,SEC,OP13-120,サボ,Sabo,580 円,https://card.yuyu-tei.jp/opc/100_140/op13/10159.jpg
OP13,P-SR,OP13-007,エース＆サボ＆ルフィ(パラレル),Ace & Sabo & Luffy,"5,980 円",https://card.yuyu-tei.jp/opc/100_140/op13/10012.jpg
OP13,P-SR,OP13-023,ウタ(パラレル),Uta,"1,280 円",https://card.yuyu-tei.jp/opc/100_140/op13/10030.jpg
OP13,P-SR,OP13-028,シャンクス(パラレル),Shanks,"1,480 円",https://card.yuyu-tei.jp/opc/100_140/op13/10037.jpg
OP13,P-SR,OP13-042,エドワード・ニューゲート(パラレル),Edward.Newgate,"1,980 円",https://card.yuyu-tei.jp/opc/100_140/op13/10052.jpg
OP13,P-SR,OP13-054,ヤマト(パラレル),Yamato,"1,980 円",https://card.yuyu-tei.jp/opc/100_140/op13/10066.jpg
OP13,P-SR,OP13-064,ゴール・D・ロジャー(パラレル),Gol.D.Roger,"1,280 円",https://card.yuyu-tei.jp/opc/100_140/op13/10077.jpg
OP13,P-SR,OP13-066,シルバーズ・レイリー(パラレル),Silvers Rayleigh,"1,280 円",https://card.yuyu-tei.jp/opc/100_140/op13/10081.jpg
OP13,P-SR,OP13-082,五老星(パラレル),Five Elders,"1,280 円",https://card.yuyu-tei.jp/opc/100_140/op13/10102.jpg
OP13,P-SR,OP13-108,ジュエリー・ボニー(パラレル),Jewelry Bonney,"1,280 円",https://card.yuyu-tei.jp/opc/100_140/op13/10138.jpg
OP13,P-SR,OP13-110,ステューシー(パラレル),Stussy,"1,280 円",https://card.yuyu-tei.jp/opc/100_140/op13/10141.jpg
OP13,SR,OP13-007,エース＆サボ＆ルフィ,Ace & Sabo & Luffy,420 円,https://card.yuyu-tei.jp/opc/100_140/op13/10011.jpg
OP13,SR,OP13-023,ウタ,Uta,220 円,https://card.yuyu-tei.jp/opc/100_140/op13/10029.jpg
OP13,SR,OP13-028,シャンクス,Shanks,220 円,https://card.yuyu-tei.jp/opc/100_140/op13/10036.jpg
OP13,SR,OP13-042,エドワード・ニューゲート,Edward.Newgate,320 円,https://card.yuyu-tei.jp/opc/100_140/op13/10051.jpg
OP13,SR,OP13-054,ヤマト,Yamato,220 円,https://card.yuyu-tei.jp/opc/100_140/op13/10065.jpg
OP13,SR,OP13-064,ゴール・D・ロジャー,Gol.D.Roger,120 円,https://card.yuyu-tei.jp/opc/100_140/op13/10076.jpg
OP13,SR,OP13-066,シルバーズ・レイリー,Silvers Rayleigh,220 円,https://card.yuyu-tei.jp/opc/100_140/op13/10080.jpg
OP13,SR,OP13-082,五老星,Five Elders,220 円,https://card.yuyu-tei.jp/opc/100_140/op13/10101.jpg
OP13,SR,OP13-108,ジュエリー・ボニー,Jewelry Bonney,220 円,https://card.yuyu-tei.jp/opc/100_140/op13/10137.jpg
OP13,SR,OP13-110,ステューシー,Stussy,220 円,https://card.yuyu-tei.jp/opc/100_140/op13/10140.jpg
OP13,P-R,OP13-016,モンキー・D・ガープ(パラレル),Monkey.D.Garp,"1,980 円",https://card.yuyu-tei.jp/opc/100_140/op13/10022.jpg
OP13,P-R,OP13-027,サンジ(パラレル),Sanji,"1,280 円",https://card.yuyu-tei.jp/opc/100_140/op13/10035.jpg
OP13,P-R,OP13-051,ボア・ハンコック(パラレル),Boa Hancock,"2,980 円",https://card.yuyu-tei.jp/opc/100_140/op13/10062.jpg
OP13,P-R,OP13-065,シャンクス(パラレル),Shanks,980 円,https://card.yuyu-tei.jp/opc/100_140/op13/10079.jpg
OP13,P-R,OP13-076,神避(パラレル),Divine Departure,"5,980 円",https://card.yuyu-tei.jp/opc/100_140/op13/10092.jpg
OP13,P-R,OP13-080,イーザンバロン・V・ナス寿郎聖(パラレル),St. Ethanbaron V. Nusjuro,"1,780 円",https://card.yuyu-tei.jp/opc/100_140/op13/10098.jpg
OP13,P-R,OP13-080,イーザンバロン・V・ナス寿郎聖(特別パラレル),St. Ethanbaron V. Nusjuro,"29,800 円",https://card.yuyu-tei.jp/opc/100_140/op13/10099.jpg
OP13,P-R,OP13-083,ジェイガルシア・サターン聖(パラレル),St. Jaygarcia Saturn,"1,780 円",https://card.yuyu-tei.jp/opc/100_140/op13/10104.jpg
OP13,P-R,OP13-083,ジェイガルシア・サターン聖(特別パラレル),St. Jaygarcia Saturn,"29,800 円",https://card.yuyu-tei.jp/opc/100_140/op13/10105.jpg
OP13,P-R,OP13-084,シェパード・十・ピーター聖(パラレル),St. Shepherd Ju Peter,"1,780 円",https://card.yuyu-tei.jp/opc/100_140/op13/10107.jpg
OP13,P-R,OP13-084,シェパード・十・ピーター聖(特別パラレル),St. Shepherd Ju Peter,"29,800 円",https://card.yuyu-tei.jp/opc/100_140/op13/10108.jpg
OP13,P-R,OP13-089,トップマン・ウォーキュリー聖(パラレル),St. Topman Warcury,"1,780 円",https://card.yuyu-tei.jp/opc/100_140/op13/10114.jpg
OP13,P-R,OP13-089,トップマン・ウォーキュリー聖(特別パラレル),St. Topman Warcury,"29,800 円",https://card.yuyu-tei.jp/opc/100_140/op13/10115.jpg
OP13,P-R,OP13-091,マーカス・マーズ聖(パラレル),St. Marcus Mars,"1,780 円",https://card.yuyu-tei.jp/opc/100_140/op13/10118.jpg
OP13,P-R,OP13-091,マーカス・マーズ聖(特別パラレル),St. Marcus Mars,"29,800 円",https://card.yuyu-tei.jp/opc/100_140/op13/10119.jpg
OP13,P-R,OP13-113,リリス(パラレル),Lilith,"1,280 円",https://card.yuyu-tei.jp/opc/100_140/op13/10145.jpg
OP13,P-R,OP13-114,S-スネーク(パラレル),S-Snake,"1,280 円",https://card.yuyu-tei.jp/opc/100_140/op13/10147.jpg
OP13,R,OP13-012,ネフェルタリ・ビビ,Nefeltari Vivi,120 円,https://card.yuyu-tei.jp/opc/100_140/op13/10017.jpg
OP13,R,OP13-016,モンキー・D・ガープ,Monkey.D.Garp,220 円,https://card.yuyu-tei.jp/opc/100_140/op13/10021.jpg
OP13,R,OP13-027,サンジ,Sanji,120 円,https://card.yuyu-tei.jp/opc/100_140/op13/10034.jpg
OP13,R,OP13-031,トラファルガー・ロー,Trafalgar Law,220 円,https://card.yuyu-tei.jp/opc/100_140/op13/10040.jpg
OP13,R,OP13-037,ロロノア・ゾロ,Roronoa Zoro,120 円,https://card.yuyu-tei.jp/opc/100_140/op13/10046.jpg
OP13,R,OP13-040,強ェとわかってんだから… 始めから全開だ!!!,I Know You're Strong... So I'll Go All Out from the Very Start!!!,220 円,https://card.yuyu-tei.jp/opc/100_140/op13/10049.jpg
OP13,R,OP13-051,ボア・ハンコック,Boa Hancock,120 円,https://card.yuyu-tei.jp/opc/100_140/op13/10061.jpg
OP13,R,OP13-076,神避,Divine Departure,120 円,https://card.yuyu-tei.jp/opc/100_140/op13/10091.jpg
OP13,R,OP13-080,イーザンバロン・V・ナス寿郎聖,St. Ethanbaron V. Nusjuro,120 円,https://card.yuyu-tei.jp/opc/100_140/op13/10097.jpg
OP13,R,OP13-083,ジェイガルシア・サターン聖,St. Jaygarcia Saturn,120 円,https://card.yuyu-tei.jp/opc/100_140/op13/10103.jpg
OP13,R,OP13-084,シェパード・十・ピーター聖,St. Shepherd Ju Peter,120 円,https://card.yuyu-tei.jp/opc/100_140/op13/10106.jpg
OP13,R,OP13-089,トップマン・ウォーキュリー聖,St. Topman Warcury,120 円,https://card.yuyu-tei.jp/opc/100_140/op13/10113.jpg
OP13,R,OP13-091,マーカス・マーズ聖,St. Marcus Mars,120 円,https://card.yuyu-tei.jp/opc/100_140/op13/10117.jpg
OP13,R,OP13-096,“五老星”ここに!!!,The Five Elders Are at Your Service!!!,120 円,https://card.yuyu-tei.jp/opc/100_140/op13/10124.jpg
OP13,UC,OP13-005,イナズマ,Inazuma,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10009.jpg
OP13,UC,OP13-011,ネフェルタリ・コブラ,Nefeltari Cobra,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10016.jpg
OP13,UC,OP13-015,マキノ,Makino,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10020.jpg
OP13,UC,OP13-018,ワポル,Wapol,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10024.jpg
OP13,UC,OP13-020,拳・骨・隕石,Meteor Fist,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10026.jpg
OP13,UC,OP13-029,ジンベエ,Jinbe,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10038.jpg
OP13,UC,OP13-030,トニートニー・チョッパー,Tony Tony.Chopper,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10039.jpg
OP13,UC,OP13-032,ニコ・ロビン,Nico Robin,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10041.jpg
OP13,UC,OP13-036,ヘルメッポ,Helmeppo,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10045.jpg
OP13,UC,OP13-038,ゴムゴムの象銃,Gum-Gum Elephant Gun,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10047.jpg
OP13,UC,OP13-041,イゾウ,Izo,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10050.jpg
OP13,UC,OP13-048,ブラメンコ,Blamenco,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10058.jpg
OP13,UC,OP13-049,ブレンハイム,Blenheim,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10059.jpg
OP13,UC,OP13-052,ボア・マリーゴールド,Boa Marigold,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10063.jpg
OP13,UC,OP13-058,鳳梨礫,Phoenix Pyreapple,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10070.jpg
OP13,UC,OP13-062,クロッカス,Crocus,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10074.jpg
OP13,UC,OP13-063,光月おでん,Kouzuki Oden,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10075.jpg
OP13,UC,OP13-071,ネコマムシ,Nekomamushi,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10086.jpg
OP13,UC,OP13-073,プロメテウス,Prometheus,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10088.jpg
OP13,UC,OP13-075,いっちょやるか生きててこその“殺し合い”!!!,Guess We'll Have Another Scrap. You Can Only Risk Death While You're Still Alive!!,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10090.jpg
OP13,UC,OP13-086,シャルリア宮,Saint Shalria,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10110.jpg
OP13,UC,OP13-087,チャルロス聖,Saint Charlos,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10111.jpg
OP13,UC,OP13-088,テリー・ギルテオ,Terry Gilteo,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10112.jpg
OP13,UC,OP13-090,ハック,Hack,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10116.jpg
OP13,UC,OP13-098,元々…ないではないか…,Never Existed... in the First Place...,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10126.jpg
OP13,UC,OP13-101,アトラス,Atlas,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10130.jpg
OP13,UC,OP13-102,エジソン,Edison,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10131.jpg
OP13,UC,OP13-109,ジュエリー・ボニー,Jewelry Bonney,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10139.jpg
OP13,UC,OP13-111,ピタゴラス,Pythagoras,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10142.jpg
OP13,UC,OP13-116,この海で一番自由な奴が海賊王だ!!!,The One Who Is the Most Free Is the Pirate King!!!,80 円,https://card.yuyu-tei.jp/opc/100_140/op13/10149.jpg
OP13,C,OP13-006,ウープ・スラップ,Woop Slap,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10010.jpg
OP13,C,OP13-008,エンポリオ・イワンコフ,Emporio.Ivankov,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10013.jpg
OP13,C,OP13-009,カーリー・ダダン,Curly.Dadan,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10014.jpg
OP13,C,OP13-010,近海の主,Lord of the Coast,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10015.jpg
OP13,C,OP13-013,ヒグマ,Higuma,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10018.jpg
OP13,C,OP13-014,ポートガス・D・ルージュ,Portgas.D.Rouge,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10019.jpg
OP13,C,OP13-021,ゴムゴムの銃乱打,Gum-Gum Gatling Gun,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10027.jpg
OP13,C,OP13-022,フーシャ村,Windmill Village,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10028.jpg
OP13,C,OP13-024,ゴードン,Gordon,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10031.jpg
OP13,C,OP13-025,コビー,Koby,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10032.jpg
OP13,C,OP13-026,サニーくん,Sunny-Kun,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10033.jpg
OP13,C,OP13-033,フランキー,Franky,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10042.jpg
OP13,C,OP13-034,ブルック,Brook,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10043.jpg
OP13,C,OP13-035,ベポ,Bepo,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10044.jpg
OP13,C,OP13-039,ゴムゴムの蛇銃,Gum-Gum Snake Shot,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10048.jpg
OP13,C,OP13-044,クリエル,Curiel,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10054.jpg
OP13,C,OP13-045,ハルタ,Haruta,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10055.jpg
OP13,C,OP13-047,フォッサ,Fossa,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10057.jpg
OP13,C,OP13-050,ボア・サンダーソニア,Boa Sandersonia,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10060.jpg
OP13,C,OP13-053,マーシャル・D・ティーチ,Marshall.D.Teach,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10064.jpg
OP13,C,OP13-055,ラクヨウ,Rakuyo,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10067.jpg
OP13,C,OP13-056,リトルオーズJr.,LittleOars Jr.,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10068.jpg
OP13,C,OP13-059,ブリリアント・パンク,Brilliant Punk,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10071.jpg
OP13,C,OP13-060,天月トキ,Amatsuki Toki,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10072.jpg
OP13,C,OP13-061,イヌアラシ,Inuarashi,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10073.jpg
OP13,C,OP13-068,ダグラス・バレット,Douglas Bullet,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10083.jpg
OP13,C,OP13-069,トム,Tom,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10084.jpg
OP13,C,OP13-070,ナポレオン,Napoleon,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10085.jpg
OP13,C,OP13-074,ヘラ,Hera,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10089.jpg
OP13,C,OP13-077,頂点まで行って来い!!!,Go All the Way to the Top!!,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10093.jpg
OP13,C,OP13-078,オーロ・ジャクソン号,Oro Jackson,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10094.jpg
OP13,C,OP13-081,コアラ,Koala,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10100.jpg
OP13,C,OP13-085,ジャルマック聖,Saint Jalmac,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10109.jpg
OP13,C,OP13-092,ミョスガルド聖,Saint Mjosgard,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10120.jpg
OP13,C,OP13-093,モルガンズ,Morgans,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10121.jpg
OP13,C,OP13-094,ヨーク,York,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10122.jpg
OP13,C,OP13-095,ロズワード聖,Saint Rosward,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10123.jpg
OP13,C,OP13-097,世界の均衡など…永遠には保てぬのだ,The World's Equilibrium Cannot Be Maintained Forever,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10125.jpg
OP13,C,OP13-099,虚の玉座,The Empty Throne,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10127.jpg
OP13,C,OP13-103,ギョギョ,Gyogyo,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10132.jpg
OP13,C,OP13-105,光月モモの助,Kouzuki Momonosuke,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10134.jpg
OP13,C,OP13-106,コニー,Conney,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10135.jpg
OP13,C,OP13-107,シャカ,Shaka,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10136.jpg
OP13,C,OP13-112,ベガパンク,Vegapunk,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10143.jpg
OP13,C,OP13-115,「紙絵」“残身”,Paper Art Afterimage,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10148.jpg
OP13,P-L,OP13-001,モンキー・D・ルフィ(パラレル),Monkey.D.Luffy,"5,980 円",https://card.yuyu-tei.jp/opc/100_140/op13/10002.jpg
OP13,P-L,OP13-002,ポートガス・D・エース(パラレル),Portgas.D.Ace,"3,980 円",https://card.yuyu-tei.jp/opc/100_140/op13/10004.jpg
OP13,P-L,OP13-003,ゴール・D・ロジャー(パラレル),Gol.D.Roger,"1,980 円",https://card.yuyu-tei.jp/opc/100_140/op13/10006.jpg
OP13,P-L,OP13-004,サボ(パラレル),Sabo,"1,780 円",https://card.yuyu-tei.jp/opc/100_140/op13/10008.jpg
OP13,P-L,OP13-079,イム(パラレル),Imu,"1,980 円",https://card.yuyu-tei.jp/opc/100_140/op13/10096.jpg
OP13,P-L,OP13-100,ジュエリー・ボニー(パラレル),Jewelry Bonney,980 円,https://card.yuyu-tei.jp/opc/100_140/op13/10129.jpg
OP13,L,OP13-001,モンキー・D・ルフィ,Monkey.D.Luffy,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10001.jpg
OP13,L,OP13-002,ポートガス・D・エース,Portgas.D.Ace,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10003.jpg
OP13,L,OP13-003,ゴール・D・ロジャー,Gol.D.Roger,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10005.jpg
OP13,L,OP13-004,サボ,Sabo,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10007.jpg
OP13,L,OP13-079,イム,Imu,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10095.jpg
OP13,L,OP13-100,ジュエリー・ボニー,Jewelry Bonney,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10128.jpg
OP13,SP,OP07-111,リリス(パラレル),Lilith,"4,980 円",https://card.yuyu-tei.jp/opc/100_140/op13/10165.jpg
OP13,SP,OP07-118,サボ(パラレル),Sabo,"5,980 円",https://card.yuyu-tei.jp/opc/100_140/op13/10166.jpg
OP13,SP,OP09-009,ベン・ベックマン(パラレル),Benn.Beckman,"5,980 円",https://card.yuyu-tei.jp/opc/100_140/op13/10167.jpg
OP13,SP,OP09-118,ゴール・D・ロジャー(パラレル),Gol.D.Roger,"14,800 円",https://card.yuyu-tei.jp/opc/100_140/op13/10168.jpg
OP13,SP,OP09-119,モンキー・D・ルフィ(パラレル),Monkey.D.Luffy,"49,800 円",https://card.yuyu-tei.jp/opc/100_140/op13/10169.jpg
OP13,SP,OP10-030,スモーカー(パラレル),Smoker,"4,980 円",https://card.yuyu-tei.jp/opc/100_140/op13/10170.jpg
OP13,SP,OP13-118,モンキー・D・ルフィ(パラレル),Monkey.D.Luffy,"39,800 円",https://card.yuyu-tei.jp/opc/100_140/op13/10171.jpg
OP13,SP,OP13-119,ポートガス・D・エース(パラレル),Portgas.D.Ace,"17,800 円",https://card.yuyu-tei.jp/opc/100_140/op13/10172.jpg
OP13,SP,OP13-120,サボ(パラレル),Sabo,"12,800 円",https://card.yuyu-tei.jp/opc/100_140/op13/10173.jpg
OP13,SP,EB02-028,ポートガス・D・エース(パラレル),Portgas.D.Ace,"9,980 円",https://card.yuyu-tei.jp/opc/100_140/op13/10174.jpg
OP13,SP,OP09-004,シャンクス(パラレル)(金パラレル),Shanks,"198,000 円",https://card.yuyu-tei.jp/opc/100_140/op13/10175.jpg
OP13,SP,OP09-004,シャンクス(パラレル)(銀パラレル),Shanks,"79,800 円",https://card.yuyu-tei.jp/opc/100_140/op13/10176.jpg
OP13,-,-,ドン!!カード(会ってみてェもんだ!!!),,50 円,https://card.yuyu-tei.jp/opc/100_140/op13/10163.jpg
OP13,-,-,ドン!!カード(会ってみてェもんだ!!!)(パラレル)(スーパーパラレル),,980 円,https://card.yuyu-tei.jp/opc/100_140/op13/10164.jpg
EB01,P-SEC,EB01-061,Mr.2・ボン・クレー(ベンサム)(パラレル),Mr.2.Bon.Kurei(Bentham),"4,980 円",https://card.yuyu-tei.jp/opc/100_140/eb01/10080.jpg
EB01,SEC,EB01-061,Mr.2・ボン・クレー(ベンサム),Mr.2.Bon.Kurei(Bentham),320 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10079.jpg
EB01,P-SR,EB01-006,トニートニー・チョッパー(パラレル),Tony Tony.Chopper,"2,480 円",https://card.yuyu-tei.jp/opc/100_140/eb01/10009.jpg
EB01,P-SR,EB01-006,トニートニー・チョッパー(パラレル)(スーパーパラレル),Tony Tony.Chopper,"348,000 円",https://card.yuyu-tei.jp/opc/100_140/eb01/10010.jpg
EB01,P-SR,EB01-012,キャベンディッシュ(パラレル),Cavendish,"1,280 円",https://card.yuyu-tei.jp/opc/100_140/eb01/10017.jpg
EB01,P-SR,EB01-022,イナズマ(パラレル),Inazuma,580 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10030.jpg
EB01,P-SR,EB01-034,ミス・ウェンズデー(パラレル),Ms. Wednesday,580 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10045.jpg
EB01,P-SR,EB01-046,ブルック(パラレル),Brook,"1,280 円",https://card.yuyu-tei.jp/opc/100_140/eb01/10059.jpg
EB01,P-SR,EB01-048,ラブーン(パラレル),Laboon,"1,480 円",https://card.yuyu-tei.jp/opc/100_140/eb01/10062.jpg
EB01,P-SR,EB01-052,ヴィオラ(パラレル),Viola,580 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10068.jpg
EB01,P-SR,EB01-057,しらほし(パラレル),Shirahoshi,980 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10075.jpg
EB01,SR,EB01-006,トニートニー・チョッパー,Tony Tony.Chopper,980 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10008.jpg
EB01,SR,EB01-012,キャベンディッシュ,Cavendish,320 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10016.jpg
EB01,SR,EB01-022,イナズマ,Inazuma,220 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10029.jpg
EB01,SR,EB01-034,ミス・ウェンズデー,Ms. Wednesday,120 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10044.jpg
EB01,SR,EB01-048,ラブーン,Laboon,220 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10061.jpg
